ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV155,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,f_Aurantimonadaceae_ASV155,g_f_Aurantimonadaceae_ASV155_ASV155
ASV156,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,f_Aurantimonadaceae_ASV156,g_f_Aurantimonadaceae_ASV156_ASV156
ASV157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,f_Aurantimonadaceae_ASV157,g_f_Aurantimonadaceae_ASV157_ASV157
ASV158,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,f_Aurantimonadaceae_ASV158,g_f_Aurantimonadaceae_ASV158_ASV158
ASV159,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV159,g_f_Hyphomonadaceae_ASV159_ASV159
ASV160,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV160,g_f_Hyphomonadaceae_ASV160_ASV160
ASV161,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV161,g_f_Hyphomonadaceae_ASV161_ASV161
ASV162,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV162,g_f_Hyphomonadaceae_ASV162_ASV162
ASV163,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV163,g_f_Hyphomonadaceae_ASV163_ASV163
ASV164,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Woodsholea,maritima
ASV165,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV165,g_f_Hyphomonadaceae_ASV165_ASV165
ASV166,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV166,g_f_Hyphomonadaceae_ASV166_ASV166
ASV167,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV167,g_f_Hyphomonadaceae_ASV167_ASV167
ASV168,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Woodsholea,maritima
ASV169,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV169,g_f_Hyphomonadaceae_ASV169_ASV169
ASV170,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV170,g_f_Hyphomonadaceae_ASV170_ASV170
ASV171,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,f_Hyphomonadaceae_ASV171,g_f_Hyphomonadaceae_ASV171_ASV171
ASV172,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,g_Mesorhizobium_ASV172
ASV173,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,g_Amaricoccus_ASV173
ASV174,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,g_Rhodobacter_ASV174
ASV175,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,f_Rhodobacteraceae_ASV175,g_f_Rhodobacteraceae_ASV175_ASV175
ASV176,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV176
ASV177,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV177
ASV178,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV178
ASV179,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV179
ASV180,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV180
ASV181,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV181
ASV182,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV182
ASV183,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV183
ASV184,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV184
ASV185,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV185
ASV186,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV186
ASV187,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV187
ASV188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV188
ASV189,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,g_Rubellimicrobium_ASV189
ASV190,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides
ASV191,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides
ASV192,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,g_Amaricoccus_ASV192
ASV193,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV193,o_c_Alphaproteobacteria_ASV193_ASV193,f_o_c_Alphaproteobacteria_ASV193_ASV193_ASV193,g_f_o_c_Alphaproteobacteria_ASV193_ASV193_ASV193_ASV193
ASV194,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,g_Mesorhizobium_ASV194
ASV195,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,g_Pleomorphomonas_ASV195
ASV196,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,g_Pleomorphomonas_ASV196
ASV197,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,g_Pleomorphomonas_ASV197
ASV198,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,g_Pleomorphomonas_ASV198
ASV199,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,o_Rhizobiales_ASV199,f_o_Rhizobiales_ASV199_ASV199,g_f_o_Rhizobiales_ASV199_ASV199_ASV199
ASV200,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,f_Phyllobacteriaceae_ASV200,g_f_Phyllobacteriaceae_ASV200_ASV200
ASV201,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,g_Afifella_ASV201
ASV202,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,g_Afifella_ASV202
ASV203,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,g_Afifella_ASV203
ASV204,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,g_Afifella_ASV204
ASV205,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,o_Rhizobiales_ASV205,f_o_Rhizobiales_ASV205_ASV205,g_f_o_Rhizobiales_ASV205_ASV205_ASV205
ASV206,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodobium,g_Rhodobium_ASV206
ASV207,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodobium,g_Rhodobium_ASV207
ASV208,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodobium,g_Rhodobium_ASV208
ASV209,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,o_Rhizobiales_ASV209,f_o_Rhizobiales_ASV209_ASV209,g_f_o_Rhizobiales_ASV209_ASV209_ASV209
ASV210,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodobium,g_Rhodobium_ASV210
ASV211,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodobium,g_Rhodobium_ASV211
ASV212,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,g_Afifella_ASV212
ASV213,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,g_Afifella_ASV213
ASV214,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,f_Rhodobiaceae_ASV214,g_f_Rhodobiaceae_ASV214_ASV214
ASV215,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV215,g_f_Rhodospirillaceae_ASV215_ASV215
ASV216,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV216,g_f_Rhodospirillaceae_ASV216_ASV216
ASV217,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV217,g_f_Rhodospirillaceae_ASV217_ASV217
ASV218,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV218,g_f_Rhodospirillaceae_ASV218_ASV218
ASV219,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV219,g_f_Rhodospirillaceae_ASV219_ASV219
ASV220,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV220,g_f_Rhodospirillaceae_ASV220_ASV220
ASV221,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV221,g_f_Rhodospirillaceae_ASV221_ASV221
ASV222,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV222,o_c_Alphaproteobacteria_ASV222_ASV222,f_o_c_Alphaproteobacteria_ASV222_ASV222_ASV222,g_f_o_c_Alphaproteobacteria_ASV222_ASV222_ASV222_ASV222
ASV223,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV223,o_c_Alphaproteobacteria_ASV223_ASV223,f_o_c_Alphaproteobacteria_ASV223_ASV223_ASV223,g_f_o_c_Alphaproteobacteria_ASV223_ASV223_ASV223_ASV223
ASV224,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV224,o_c_Alphaproteobacteria_ASV224_ASV224,f_o_c_Alphaproteobacteria_ASV224_ASV224_ASV224,g_f_o_c_Alphaproteobacteria_ASV224_ASV224_ASV224_ASV224
ASV225,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV225,o_c_Alphaproteobacteria_ASV225_ASV225,f_o_c_Alphaproteobacteria_ASV225_ASV225_ASV225,g_f_o_c_Alphaproteobacteria_ASV225_ASV225_ASV225_ASV225
ASV226,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV226,o_c_Alphaproteobacteria_ASV226_ASV226,f_o_c_Alphaproteobacteria_ASV226_ASV226_ASV226,g_f_o_c_Alphaproteobacteria_ASV226_ASV226_ASV226_ASV226
ASV227,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV227,o_c_Alphaproteobacteria_ASV227_ASV227,f_o_c_Alphaproteobacteria_ASV227_ASV227_ASV227,g_f_o_c_Alphaproteobacteria_ASV227_ASV227_ASV227_ASV227
ASV228,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV228,o_c_Alphaproteobacteria_ASV228_ASV228,f_o_c_Alphaproteobacteria_ASV228_ASV228_ASV228,g_f_o_c_Alphaproteobacteria_ASV228_ASV228_ASV228_ASV228
ASV229,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV229,o_c_Alphaproteobacteria_ASV229_ASV229,f_o_c_Alphaproteobacteria_ASV229_ASV229_ASV229,g_f_o_c_Alphaproteobacteria_ASV229_ASV229_ASV229_ASV229
ASV230,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV230,o_c_Alphaproteobacteria_ASV230_ASV230,f_o_c_Alphaproteobacteria_ASV230_ASV230_ASV230,g_f_o_c_Alphaproteobacteria_ASV230_ASV230_ASV230_ASV230
ASV231,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV231,g_f_Rhodospirillaceae_ASV231_ASV231
ASV232,Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria_ASV232,o_c_Alphaproteobacteria_ASV232_ASV232,f_o_c_Alphaproteobacteria_ASV232_ASV232_ASV232,g_f_o_c_Alphaproteobacteria_ASV232_ASV232_ASV232_ASV232
ASV233,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV233,g_f_Rhodospirillaceae_ASV233_ASV233
ASV234,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV234,g_f_Rhodospirillaceae_ASV234_ASV234
ASV235,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV235,g_f_Rhodospirillaceae_ASV235_ASV235
ASV236,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV236,g_f_Rhodospirillaceae_ASV236_ASV236
ASV237,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV237,g_f_Rhodospirillaceae_ASV237_ASV237
ASV238,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV238,g_f_Rhodospirillaceae_ASV238_ASV238
ASV239,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV239,g_f_Rhodospirillaceae_ASV239_ASV239
ASV240,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV240,g_f_Rhodospirillaceae_ASV240_ASV240
ASV241,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV241,g_f_Rhodospirillaceae_ASV241_ASV241
ASV242,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV242,g_f_Rhodospirillaceae_ASV242_ASV242
ASV243,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV243,g_f_Rhodospirillaceae_ASV243_ASV243
ASV244,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV244,g_f_Rhodospirillaceae_ASV244_ASV244
ASV245,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV245,g_f_Rhodospirillaceae_ASV245_ASV245
ASV246,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV246,g_f_Rhodospirillaceae_ASV246_ASV246
ASV247,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV247,g_f_Acetobacteraceae_ASV247_ASV247
ASV248,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV248,g_f_Acetobacteraceae_ASV248_ASV248
ASV249,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseococcus,g_Roseococcus_ASV249
ASV250,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV250,g_f_Acetobacteraceae_ASV250_ASV250
ASV251,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV251,g_f_Acetobacteraceae_ASV251_ASV251
ASV252,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,o_Rhodospirillales_ASV252,f_o_Rhodospirillales_ASV252_ASV252,g_f_o_Rhodospirillales_ASV252_ASV252_ASV252
ASV253,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV253,g_f_Acetobacteraceae_ASV253_ASV253
ASV254,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV254,g_f_Acetobacteraceae_ASV254_ASV254
ASV255,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV255,g_f_Acetobacteraceae_ASV255_ASV255
ASV256,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV256,g_f_Acetobacteraceae_ASV256_ASV256
ASV257,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV257,g_f_Acetobacteraceae_ASV257_ASV257
ASV258,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV258,g_f_Acetobacteraceae_ASV258_ASV258
ASV259,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV259,g_f_Acetobacteraceae_ASV259_ASV259
ASV260,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV260,g_f_Acetobacteraceae_ASV260_ASV260
ASV261,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV261,g_f_Acetobacteraceae_ASV261_ASV261
ASV262,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV262,g_f_Acetobacteraceae_ASV262_ASV262
ASV263,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV263,g_f_Acetobacteraceae_ASV263_ASV263
ASV264,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV264,g_f_Acetobacteraceae_ASV264_ASV264
ASV265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV265,g_f_Acetobacteraceae_ASV265_ASV265
ASV266,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV266,g_f_Acetobacteraceae_ASV266_ASV266
ASV267,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV267,g_f_Acetobacteraceae_ASV267_ASV267
ASV268,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV268,g_f_Acetobacteraceae_ASV268_ASV268
ASV269,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV269,g_f_Acetobacteraceae_ASV269_ASV269
ASV270,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV270,g_f_Acetobacteraceae_ASV270_ASV270
ASV271,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV271,g_f_Acetobacteraceae_ASV271_ASV271
ASV272,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV272,g_f_Acetobacteraceae_ASV272_ASV272
ASV273,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV273,g_f_Acetobacteraceae_ASV273_ASV273
ASV274,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae_ASV274,g_f_Acetobacteraceae_ASV274_ASV274
ASV275,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV275,g_f_Rhodospirillaceae_ASV275_ASV275
ASV276,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV276,g_f_Rhodospirillaceae_ASV276_ASV276
ASV277,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,o_Rhodospirillales_ASV277,f_o_Rhodospirillales_ASV277_ASV277,g_f_o_Rhodospirillales_ASV277_ASV277_ASV277
ASV278,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,o_Rhodospirillales_ASV278,f_o_Rhodospirillales_ASV278_ASV278,g_f_o_Rhodospirillales_ASV278_ASV278_ASV278
ASV279,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,o_Rhodospirillales_ASV279,f_o_Rhodospirillales_ASV279_ASV279,g_f_o_Rhodospirillales_ASV279_ASV279_ASV279
ASV280,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,o_Rhodospirillales_ASV280,f_o_Rhodospirillales_ASV280_ASV280,g_f_o_Rhodospirillales_ASV280_ASV280_ASV280
ASV281,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,o_Rhodospirillales_ASV281,f_o_Rhodospirillales_ASV281_ASV281,g_f_o_Rhodospirillales_ASV281_ASV281_ASV281
ASV282,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV282,g_f_Rhodospirillaceae_ASV282_ASV282
ASV283,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV283,g_f_Rhodospirillaceae_ASV283_ASV283
ASV284,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV284,g_f_Rhodospirillaceae_ASV284_ASV284
ASV285,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV285,g_f_Rhodospirillaceae_ASV285_ASV285
ASV286,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV286,g_f_Rhodospirillaceae_ASV286_ASV286
ASV287,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV287,g_f_Rhodospirillaceae_ASV287_ASV287
ASV288,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV288,g_f_Rhodospirillaceae_ASV288_ASV288
ASV289,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV289,g_f_Rhodospirillaceae_ASV289_ASV289
ASV290,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV290,g_f_Rhodospirillaceae_ASV290_ASV290
ASV291,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV291,g_f_Rhodospirillaceae_ASV291_ASV291
ASV292,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV292,g_f_Rhodospirillaceae_ASV292_ASV292
ASV293,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV293,g_f_Rhodospirillaceae_ASV293_ASV293
ASV294,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV294,g_f_Rhodospirillaceae_ASV294_ASV294
ASV295,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV295,g_f_Rhodospirillaceae_ASV295_ASV295
ASV296,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV296,g_f_Rhodospirillaceae_ASV296_ASV296
ASV297,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,g_Inquilinus_ASV297
ASV298,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,g_Inquilinus_ASV298
ASV299,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV299,g_f_Rhodospirillaceae_ASV299_ASV299
ASV300,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV300,g_f_Rhodospirillaceae_ASV300_ASV300
ASV301,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV301,g_f_Rhodospirillaceae_ASV301_ASV301
ASV302,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV302,g_f_Rhodospirillaceae_ASV302_ASV302
ASV303,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV303,g_f_Rhodospirillaceae_ASV303_ASV303
ASV304,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV304,g_f_Rhodospirillaceae_ASV304_ASV304
ASV305,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV305,g_f_Rhodospirillaceae_ASV305_ASV305
ASV306,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae_ASV306,g_f_Rhodospirillaceae_ASV306_ASV306
